Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
Senior Data Engineer,tech mahindra ltd,6-11 Yrs,"Bangalore/Bengaluru
(WFH during Covid)",3.6,Not disclosed,HOT JOB,27 DAYS AGO,"Streaming
Java
Adf
Azure
GCP
CI
SCALA
Cosmos",Hadoop ecosystem - architecture understanding and prior hands on experience Prior worki...
Sr Data Engineer (Immediate Preferred),AVE-Promagne,5-10 Yrs,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",,Not disclosed,HOT JOB,6 DAYS AGO,"Apache
CI & CD
API design
RESTful Services
Setc
JQuery
SSO
Oracle","Good understanding of web applications cross-browser compatibility, security, session m..."
GCP Cloud Engineering and Big Data - Senior Associate,Pricewaterhouse Coopers Private Limited,3-7 Yrs,Bangalore/Bengaluru,3.6,Not disclosed,,30+ DAYS AGO,,"As a Senior Associate, youll work as part of a team of problem solvers, helping to solv..."
"Sr Software Engineer (Architect), Frontend(UI) - Core Data Platform",Uber,7-10 Yrs,Bangalore/Bengaluru,3.9,Not disclosed,,30+ DAYS AGO,,"Have detailed hands-on experience of cutting edge web technologies (HTML5, CSS3, Javasc..."
Job opening For Data Analyst,INTELLECTYX DATA SCIENCE INDIA PRIVATE LIMITED,4-8 Yrs,Coimbatore,3.5,Not disclosed,PREFERRED,6 DAYS AGO,,Position : Data AnalystExperience : 4+ yrsWork Location : Coimbatore Website : www.inte...
Senior Analyst - Risk and Compliance (IHR/HRHPC),IBM India Pvt. Limited,3-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,,"Perform Due Diligence on Risk Customers, Individuals and Entities, summarize findings f..."
Senior Analyst - Risk and Compliance,IBM India Pvt. Limited,3-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,,Certification in a professional association such as the Association of Certified Anti-m...
Senior Analyst - Risk and Compliance (IHR/HRHPC),IBM India Pvt. Limited,3-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,,"Perform Due Diligence on Risk Customers, Individuals and Entities, summarize findings f..."
Senior Data Research Analyst- Equity Data Automation Support Team,Morningstar,2-6 Yrs,"Navi Mumbai, Mumbai (All Areas)",4.2,"3,00,000 - 6,00,000 PA.",HOT JOB,11 DAYS AGO,"Data Research
Research Analysis
Artificial Intelligence
Data Management
Data Operations
Equity Research
Machine Learning
Equity Derivatives",Title: Senior Data Research AnalystDepartment - Equity Data Project Management/ Methodo...
Senior Data Analyst / Data Scientist,Lear Automotive India Pvt. Ltd.,4-8 Yrs,"Pune
(WFH during Covid)",4.0,Not disclosed,PREMIUM,13 DAYS AGO,,Knowledge of statistics and experience using statistical packages for analyzing dataset...
Head of Analytics,TalPro,10-20 Yrs,"Mumbai, Bangalore/Bengaluru, Delhi / NCR",,Not disclosed,HOT JOB,8 DAYS AGO,,"Roles and Responsibilities In This Role, You Will Be Asked ToPerform simultaneous large..."
SSE (Hadoop),Confidential,4-6 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,,"ETL
Spark
AIML Data science
Python
Big data
MySQL
HDFS
Analytical",We currently have a opening for Sr Consultant role at our Bangalore office.KEY RESPONSI...
Specialist - Analytics,United Phosphorus Limited,5-7 Yrs,Mumbai,4.3,Not disclosed,HOT JOB,,"Data Science
R
Power BI
Qlik Sense
Advanced Analytics
SAP BW
ETL
Python",Job Responsibilities :Drive day to day technical operations of Analytics function Ensur...
Data Scientist (Full time WFH For client PWC),Ms Office,2-7 Yrs,Remote,3.6,"6,00,000 - 12,00,000 PA.",,22 DAYS AGO,"Python
R
Data Science
Data Transformation","Data scientist who can develop models using Python/R , knowledge of different algorithm..."
"Data Scientist - Machine Learning, BigData",Juniper Networks India Pvt Ltd,5-10 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,30+ DAYS AGO,"Computer science
C++
Networking
Coding
Project management
Machine learning
Data structures
Analytics","Experience with AWS cloud services: EC2, EMR, RDS, Redshift Master in Computer Science,..."
Data Analytics Specialist,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Db2
Database design
Project management
Cognos
Design management
Data analytics
Manager Quality Control
Client management",Demonstrate hands on experience in developing and operating data applications running o...
Data Architect - Services Data Domain,Philips India Limited,8-11 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,,,,"Bachelor or Master s degree in a technical discipline, preferably in computer science, ..."
"Data Scientist, Machine Learning",Fractal Analytics,3-7 Yrs,Bengaluru,3.9,Not disclosed,,30+ DAYS AGO,"Supply chain management
Linux
RF
RDBMS
Bfsi
Consulting
Data structures
Healthcare","Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
Data Scientist,Fractal Analytics,3-7 Yrs,"Mumbai, New Delhi, Bangalore/Bengaluru",3.9,Not disclosed,PREMIUM,30+ DAYS AGO,,"Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
Data Scientist,Fractal Analytics,3-7 Yrs,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",3.9,Not disclosed,,30+ DAYS AGO,,"Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
"Administrator- Data Services, Azure",IBM India Pvt. Limited,10-15 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,,"Hands on experience on Linux, Logical DB administration, data pipelines, ETL / ELT proc..."
Data Consultant,IBM India Pvt. Limited,15-20 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,,IBM s Global Technology Services (GTS) business unit has embarked on a mission to be th...
Data Architect - Services Data Domain,Philips India Limited,8-11 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,,,"Computer science
Solution architecture
SAP
data domain
Data collection
Data quality
Business process management
Stakeholder management","Bachelor or Master s degree in a technical discipline, preferably in computer science, ..."
"Data Scientist, Machine Learning",Fractal Analytics,3-7 Yrs,Bengaluru,3.9,Not disclosed,,30+ DAYS AGO,"Supply chain management
Linux
RF
RDBMS
Bfsi
Consulting
Data structures
Healthcare","Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
Data Scientist,Fractal Analytics,3-7 Yrs,"Mumbai, New Delhi, Bangalore/Bengaluru",3.9,Not disclosed,PREMIUM,30+ DAYS AGO,"Supply chain management
Linux
RF
RDBMS
Bfsi
Consulting
Data structures
Healthcare","Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
Data Scientist,Fractal Analytics,3-7 Yrs,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",3.9,Not disclosed,,30+ DAYS AGO,"Supply chain management
Linux
RF
RDBMS
Bfsi
Consulting
Data structures
Healthcare","Experience of working on end-to-end data science pipeline: problem scoping, data gather..."
"Administrator- Data Services, Azure",IBM India Pvt. Limited,10-15 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"Linux
Data management
Production support
RDBMS
MySQL
Agile
Healthcare
Operations","Hands on experience on Linux, Logical DB administration, data pipelines, ETL / ELT proc..."
Data Consultant,IBM India Pvt. Limited,15-20 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,,"IT Skills
Software Development
Cloud
Big Data
metadata
Master data management
Consulting
Manager Technology",IBM s Global Technology Services (GTS) business unit has embarked on a mission to be th...
Data Scientist Internship,iHackers Inc,0-1 Yrs,New Delhi,,Not disclosed,,8 DAYS AGO,"IT Skills
Python
Testing
Machine Learning
Cloud
Data analysis
Social media
Flex",A drive to learn and master new technologies and techniquesWe have both Corporate and G...
Data Scientist - Looking For early joiners or within 60 Days,RANDSTAD INDIA PVT LTD,4-7 Yrs,"Bangalore/Bengaluru
(WFH during Covid)",4.1,Not disclosed,PREMIUM,30+ DAYS AGO,"Cloud
Statistical Modeling
Python
IT Skills
Big Data
SAS
Marketing Analytics
Statistical Analysis","Candidate should be well versed in executing statistical models on Regression, Ancova, ..."
Data Analytic | Fresher | Business Analytics,Creative Hands HR Consultancy,0-4 Yrs,"Hyderabad/Secunderabad, Navi Mumbai, Ahmedabad, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",,"3,00,000 - 4,00,000 PA.",,22 DAYS AGO,"Business Analytics
Analytical Skills
Data Analysis
Data Analyst
Data Analytics",ANY DEGREE IS PREFERRED. 1>good Logical Skills. 2>fresher Business Analytics 3>fresher ...
Internship : Data Scientist,Axis Securities Limited,0-1 Yrs,"Navi Mumbai, Mumbai (All Areas)(Ghansoli)",4.0,"50,000 - 1,00,000 PA.",HOT JOB,20 DAYS AGO,"Finance
Equity Strategy
Quantitative Research
Excel
Forensic Accounting
Sell Side
Chartered Accountant
Data Maintenance",We are looking for candidates for internship for a period of 6 monthsCandidate must hav...
Associate Portfolio Engineer,RGF Professional Recruitment,2-7 Yrs,Gurgaon/Gurugram,2.8,Not disclosed,,,"Data Science
Data Quality
Excel
Portfolio Management
Data Manipulation
Finance
Ms Office
Data Analysis",Experience and qualifications required includes: Graduate / Post-graduate in a quantita...
Hiring For QA Automation Engineers,Tech Mahindra Ltd.,5-10 Yrs,Bangalore/Bengaluru,3.6,Not disclosed,PREFERRED,18 DAYS AGO,"QA Test Automation
data analytics
QA automation
Python
statistical analysis
science
IT Skills
Testing",Experience with testing data science projects Experience / understanding with Python in...
Software Engineer,Shell India Markets Private Limited,5-10 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,18 DAYS AGO,"Data Science
Azure
Linux
Ansible
Cloud
Computer Science
Information Security
Devops","A good understanding of large-scale distributed systems in practice, including multi-ti..."
"Specialist - Data Engineering,PAN INDIA",Larsen & Toubro Infotech Limited,4-9 Yrs,Remote,3.8,Not disclosed,PREMIUM,30+ DAYS AGO,"IT Skills
Python
Testing
Data Science
DevOps
R
Docker
Continuous Deployment","Engineer capable of designing solutions, writing code, testing code, automating tests a..."
Specialist I - Data Engineer,Philips India Limited,3-6 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,,5 DAYS AGO,"Product management
Computer science
Database design
Agile
Healthcare
QlikView
Information management
Data mining","Build the infrastructure required for extraction, transformation, and loading of data f..."
Big Data Engineer,Oracle India Pvt. Ltd.,3-8 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,PREMIUM,6 DAYS AGO,"IT Skills
Java
Python
Testing
Data Science
Cloud
Oracle
Big Data Analytics","Experience building scalable, highly available and secure distributed multi-tiered syst..."
Hiring For AWS Data Engineer,Tata Consultancy Services Ltd.,4-8 Yrs,"Pune, Chennai, Bangalore/Bengaluru",4.0,Not disclosed,HOT JOB,7 DAYS AGO,"Pyspark
lambda SQL
PAAS
Customer MDM
Python
analysis
AWS
EC2",Experience in redshift and other PAAS databases in AWS Experience in data profiling and...
Hiring For GCP Data Engineer in Tata Consultancy Services - Pan India,Tata Consultancy Services Ltd.,2-7 Yrs,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Gurgaon/Gurugram, Delhi / NCR, Bangalore/Bengaluru, Mumbai (All Areas)
(WFH during Covid)",4.0,"8,00,000 - 18,00,000 PA.",PREMIUM,,"Java
Python
Pu - Sub
Cloud Dataflow
PySpark
Cloud Bigquery
Cloud BigTable
BigQuery",Kindly refer your friends who has strong experience in GCP Experience : 1 Good Experien...
AWS Data Engineer,Capgemini Technology Services India Limited,10-12 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,PREFERRED,7 DAYS AGO,"Spark
Spark scripts
Big Data
AWS EMR
Talend
AWS Infrastructure Services
IT Skills
AWS",Analyze large complex data sets to resolve data quality transformation issues independe...
Associate Data Engineer,Spiceworks,0-2 Yrs,"Mumbai, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",,Not disclosed,,21 DAYS AGO,"IT Skills
Python
Testing
Cloud
AWS
Hive
Data Quality
Continuous Integration",1+ years of experience delivering data pipelines and managing resulting data stores (ex...
ASSOCIATE SOFTWARE ENGINEER - DATA ENGINEERING,BRIDGEi2i Analytics Solutions Private Limited,0-2 Yrs,Bangalore/Bengaluru,3.6,Not disclosed,,30+ DAYS AGO,"Computer vision
Software Associate
Machine learning
SCALA
Manager Technology
Engineering Manager
Application development
Analytics",Basic knowledge of programming (preferably python) or application development with good...
Junior Business Analyst,Olam Information Services Pvt Ltd,3-6 Yrs,Chennai,4.2,Not disclosed,HOT JOB,8 DAYS AGO,"JIRA
SDLC
Business Analysis
Data Science
Data Migration
User Stories
Data Analysis
Agile",Experience of working within a System Development Lifecycle (SDLC) and Agile project en...
Financial Analyst,CLEAN HARBORS INDIA LLP,3-8 Yrs,Hyderabad/Secunderabad,2.3,Not disclosed,HOT JOB,11 DAYS AGO,"Data Science
Reporting Services
Financial Analysis
Power Bi
MS Office Suite
Analytical Skills
Finance
Data Analysis","Bachelor s in Information Management, Data Science, Computer Programming or related deg..."
ABAP - Associate Analyst / Technical Analyst,Colgate-Palmolive,2-7 Yrs,Mumbai,4.2,Not disclosed,PREMIUM,,"Data Science
Sap Cloud Platform
Odata
Adobe Forms
SAP Scripts
Sap Hana
Machine Learning
User Exits",Engineering Graduate with 2+ years of experience Should be flexible and adaptable to ne...
Business Intelligence Analyst - Early Joining 🔥🔥🔥,SGM Placement Personnel Services,2-7 Yrs,"Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",,"10,00,000 - 20,00,000 PA.",,17 DAYS AGO,"Predictive Modeling
Business Intelligence
Business Analytics
E-commerce
Advanced Excel
Statistical Data Analysis
FMCG
IIM","Proficiency in Adv Excel & Adv SQL (must-have), Python is Plus 2+ yr of experience as B..."
Business Analyst,Virtusa Consulting Services Pvt Ltd,6-10 Yrs,"Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",3.4,"9,50,000 - 16,00,000 PA.",PREFERRED,19 DAYS AGO,"Regulatory Reporting
Data Analysis
Business Analysis
analytical
communication
GAP analysis
Finance
Banking",• Strong functional and domain knowledge of Banking and Finance. • Minimum 3-4 years of...
Data Analyst,Radial HR Solutions,2-5 Yrs,Bangalore/Bengaluru,,"2,00,000 - 5,00,000 PA.",,,"excel
hlookup
data analysis
advanced excel
Data Analyst
vlookup",You must have 2 to 4 years of experience in the analytical space with a good eye for nu...
Job | Data analyst,TEAN Soft,2-7 Yrs,"Chennai, Bangalore/Bengaluru",,Not disclosed,PREMIUM,12 DAYS AGO,"data model
Data Analysis
data analyst
sql",Roles and Responsibilities Develops and manages information to support corporate decisi...
Credit Risk Analyst / Data Analyst / SAS Analyst,M/s Gi Human Resources And Services Pvt. Ltd.,1-6 Yrs,"Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru
(WFH during Covid)",,Not disclosed,HOT JOB,13 DAYS AGO,"Data Analysis
Credit Risk Analysis
Natural Language Processing
Model Validation
Risk Modeling
Machine Learning
Python",Roles and Responsibilities We are looking for Data Analyst / SAS Analytics professional...
Operations Data Analyst - Hiring For MNC - Upto 5 LPA - SQL Experience,Universal Manpower Online,2-7 Yrs,Bangalore/Bengaluru,,"4,75,000 - 5,00,000 PA.",,,"Vendor Payments
operation data analyst
Invoice Processing
Inventory Management
Vendor Reconciliation
Supply Chain Operations
Warehouse Management
Operations",Experience in logistics handling dispatch Check with dispatch & pick up updates Experie...
Data Analyst,Xylem Resource Management Pvt. Ltd.,1-3 Yrs,Bangalore/Bengaluru,,Not disclosed,,15 DAYS AGO,"Problem Solving
Data Analysis
Business Process Analysis
Tableau
Data Expert
Python
SQL","Previous experience on a data team in an agile environment preferred, continuously stri..."
Data Analyst,tech mahindra ltd,1-4 Yrs,"Hyderabad/Secunderabad
(WFH during Covid)",3.6,"1,50,000 - 3,00,000 PA.",HOT JOB,8 DAYS AGO,"R
VBA
Power Bi
Data Analysis
Data Analyst
sass
Data Processing
Data Cleaning","SUMMARY OF POST This role supports the Product Data Team, Education division, based in ..."
Product Data Controller- Data Analyst,tech mahindra ltd,1-3 Yrs,"Hyderabad/Secunderabad
(WFH during Covid)",3.6,"2,00,000 - 3,00,000 PA.",HOT JOB,8 DAYS AGO,"MIS
Data Management
Advanced Excel","Any other product data tasks as may be required by the Product Data team, manager and d..."
Data Analyst,Capgemini Technology Services India Limited,4-9 Yrs,Chennai,3.7,Not disclosed,PREFERRED,11 DAYS AGO,"analytical
Informatica Powercenter
Data Analysis
IDQ
ETL
Data profiling
Informatica power exchange
Business Data Analyst",Experience writing specifications for end-user report or dashboard development Experien...
Data Analyst,Schneider Electric India Pvt. Ltd.,3-8 Yrs,Gurgaon/Gurugram,4.2,Not disclosed,,11 DAYS AGO,"Communication Skills
Service Level
Customer Support
Ticketing
Technical Analysis
Data Analyst
Tableau
Test Cases",PIM Everywhere project requirement: - Able to develop and support reporting processes A...
